date;symbol;quot;base;side;price;target;closed;id
2020-01-03 21:23:02+00:00;BTC_KNC;BTC;KNC;close;2.8e-05;1.53;True;78312
2020-01-03 21:20:10+00:00;BTC_IOTA;BTC;IOTA;close;2.271e-05;1.52;True;78228
2020-01-03 21:15:05+00:00;BTC_HOT;BTC;HOT;close;9e-08;8.0;True;77374
2020-01-03 21:15:04+00:00;BTC_HOT;BTC;HOT;close;9e-08;8.0;True;75933
2020-01-03 21:15:03+00:00;BTC_HOT;BTC;HOT;close;9e-08;8.0;False;74661
2020-01-03 21:00:42+00:00;BTC_DASH;BTC;DASH;close;0.005937;1.5;True;78253
2020-01-03 20:47:07+00:00;BTC_ARN;BTC;ARN;close;1.844e-05;1.54;True;78248
2020-01-03 20:24:31+00:00;BNB_NEO;BNB;NEO;close;0.6588;1.5;True;77871
2020-01-03 20:20:45+00:00;BNB_LTC;BNB;LTC;close;3.04906;1.5;True;77714
2020-01-03 20:18:08+00:00;BNB_ICX;BNB;ICX;close;0.00842;1.5;True;78286
2020-01-03 20:18:04+00:00;BTC_QKC;BTC;QKC;buy;4e-07;4.1e-07;False;78332
2020-01-03 20:17:27+00:00;BNB_HOT;BNB;HOT;close;4.6e-05;1.51;True;76858
2020-01-03 20:16:16+00:00;BNB_ETC;BNB;ETC;close;0.3335;1.5;True;77772
2020-01-03 20:15:33+00:00;BNB_EOS;BNB;EOS;close;0.1941;1.5;True;78247
2020-01-03 20:11:08+00:00;BNB_BCH;BNB;BCH;close;15.914;1.5;True;78233
2020-01-03 19:06:28+00:00;USDT_WAN;USDT;WAN;close;0.1891;1.5;True;78242
2020-01-03 19:06:28+00:00;USDT_VITE;USDT;VITE;close;0.01113;1.5;True;78250
2020-01-03 19:06:27+00:00;USDT_VET;USDT;VET;close;0.005268;1.5;True;77765
2020-01-03 19:05:45+00:00;USDT_IOTA;USDT;IOTA;close;0.16150101;1.5;True;76593
2020-01-03 19:05:32+00:00;USDT_ENJ;USDT;ENJ;close;0.076415;1.5;True;77748
2020-01-03 19:05:24+00:00;USDT_CTXC;USDT;CTXC;close;0.06271251;1.5;True;77703
2020-01-03 19:05:02+00:00;USDT_BNB;USDT;BNB;close;13.7133;1.5;True;78173
2020-01-03 19:04:14+00:00;USDT_BCH;USDT;BCH;close;216.94;1.5;True;78268
2020-01-03 19:04:13+00:00;USDT_BCH;USDT;BCH;close;209.63375;1.5;True;76337
2020-01-03 19:04:11+00:00;USDT_BAND;USDT;BAND;close;0.233;1.5;True;78213
2020-01-03 19:03:38+00:00;USDC_LTC;USDC;LTC;close;40.59275;1.5;True;77485
2020-01-03 19:03:09+00:00;BTC_QTUM;BTC;QTUM;buy;0.0002221;0.00022544;False;78331
2020-01-03 19:02:13+00:00;TUSD_LTC;TUSD;LTC;close;40.65365;1.5;True;77339
2020-01-03 19:02:11+00:00;TUSD_ETH;TUSD;ETH;close;129.5082;1.5;True;77108
2020-01-03 18:49:37+00:00;BTC_CHZ;BTC;CHZ;buy;9.9e-07;1.01e-06;True;78328
2020-01-03 18:46:08+00:00;ETH_SNM;ETH;SNM;close;9.054e-05;1.51;True;78224
2020-01-03 18:36:10+00:00;USDT_ANKR;USDT;ANKR;buy;0.001417;0.00143826;True;78325
2020-01-03 18:34:05+00:00;ETH_OAX;ETH;OAX;buy;0.0003899;0.00039575;True;78324
2020-01-03 18:32:07+00:00;BTC_ELF;BTC;ELF;buy;7.39e-06;7.51e-06;True;78322
2020-01-03 18:30:36+00:00;ETH_INS;ETH;INS;close;0.00185615;1.5;True;78147
2020-01-03 18:28:08+00:00;BTC_GNT;BTC;GNT;buy;3.95e-06;4.01e-06;False;78321
2020-01-03 18:22:06+00:00;USDT_STX;USDT;STX;buy;0.0948;0.096222;True;78318
2020-01-03 18:21:05+00:00;BNB_DLT;BNB;DLT;buy;0.00305;0.00309576;True;78317
2020-01-03 18:20:04+00:00;USDT_IOTA;USDT;IOTA;buy;0.1659;0.1683885;True;78316
2020-01-03 18:16:58+00:00;ETH_AMB;ETH;AMB;close;0.00012019;1.5;False;73383
2020-01-03 18:16:44+00:00;ETH_AION;ETH;AION;close;0.00041075;1.5;True;77270
2020-01-03 18:14:42+00:00;BUSD_BNB;BUSD;BNB;close;13.734;1.5;True;78182
2020-01-03 18:13:41+00:00;BNB_ONG;BNB;ONG;buy;0.0072;0.007308;True;78315
2020-01-03 17:56:57+00:00;BTC_WTC;BTC;WTC;close;5.01e-05;1.51;False;74864
2020-01-03 17:41:17+00:00;BTC_STORJ;BTC;STORJ;close;1.353e-05;1.55;True;77849
2020-01-03 17:38:53+00:00;BTC_SNM;BTC;SNM;close;1.59e-06;1.92;True;77969
2020-01-03 17:30:24+00:00;BTC_PPT;BTC;PPT;close;5.037e-05;1.52;True;78180
2020-01-03 17:24:25+00:00;BTC_PERL;BTC;PERL;close;3e-06;1.69;True;77952
2020-01-03 17:10:06+00:00;USDT_MATIC;USDT;MATIC;buy;0.01518;0.01540771;True;78314
2020-01-03 16:58:15+00:00;BTC_GVT;BTC;GVT;close;0.000133;1.5;True;77921
2020-01-03 16:47:51+00:00;BTC_DLT;BTC;DLT;close;5.7e-06;1.6;True;78256
2020-01-03 16:40:23+00:00;BTC_CHZ;BTC;CHZ;close;9.9e-07;2.06;True;78039
2020-01-03 16:34:33+00:00;BTC_BLZ;BTC;BLZ;close;2.44e-06;1.67;True;78259
2020-01-03 16:32:49+00:00;BTC_BCH;BTC;BCH;close;0.02850512;1.5;False;70902
2020-01-03 16:32:48+00:00;BTC_BCH;BTC;BCH;close;0.02847931;1.5;False;66697
2020-01-03 16:28:44+00:00;BTC_AMB;BTC;AMB;close;2.15e-06;1.9;True;78048
2020-01-03 16:27:22+00:00;BTC_AION;BTC;AION;close;7.59e-06;1.62;True;78073
2020-01-03 16:26:39+00:00;BTC_AGI;BTC;AGI;close;2.38e-06;1.4;True;76316
2020-01-03 16:13:09+00:00;BNB_QTUM;BNB;QTUM;close;0.11914;1.5;True;76768
2020-01-03 15:54:07+00:00;BNB_AION;BNB;AION;close;0.004042;1.5;True;78236
2020-01-03 15:54:06+00:00;BNB_AION;BNB;AION;close;0.00396749;1.5;True;76528
2020-01-03 15:47:07+00:00;BTC_KNC;BTC;KNC;buy;2.746e-05;2.788e-05;True;78312
2020-01-03 15:46:10+00:00;BTC_APPC;BTC;APPC;buy;3.68e-06;3.74e-06;True;78311
2020-01-03 15:45:11+00:00;ETH_AMB;ETH;AMB;buy;0.00012949;0.00013144;True;78310
2020-01-03 15:45:06+00:00;BNB_DASH;BNB;DASH;buy;3.15;3.19725;True;78303
2020-01-03 15:38:34+00:00;USDT_ONG;USDT;ONG;buy;0.0981;0.09957151;True;78307
2020-01-03 15:38:34+00:00;USDT_ONG;USDT;ONG;buy;0.0981;0.09957151;True;78307
2020-01-03 15:38:34+00:00;USDT_ONG;USDT;ONG;buy;0.0981;0.09957151;True;78307
2020-01-03 15:28:07+00:00;BTC_DCR;BTC;DCR;buy;0.002357;0.00239236;False;78301
2020-01-03 15:26:56+00:00;ETH_BLZ;ETH;BLZ;buy;0.0001358;0.00013784;True;78304
2020-01-03 15:02:35+00:00;BNB_CELR;BNB;CELR;buy;0.000263;0.00026695;False;78298
2020-01-03 14:24:51+00:00;USDT_XRP;USDT;XRP;close;0.193;1.5;True;78164
2020-01-03 14:24:29+00:00;USDT_TFUEL;USDT;TFUEL;close;0.00233958;1.5;True;77647
2020-01-03 14:24:27+00:00;USDT_STORM;USDT;STORM;close;0.001067;1.5;True;78206
2020-01-03 14:24:24+00:00;USDT_QTUM;USDT;QTUM;close;1.608;1.5;True;78168
2020-01-03 14:24:15+00:00;USDT_ONE;USDT;ONE;close;0.00489;1.5;True;78138
2020-01-03 14:24:13+00:00;USDT_NPXS;USDT;NPXS;close;0.0001262;1.51;True;78135
2020-01-03 14:24:12+00:00;USDT_NKN;USDT;NKN;close;0.01896;1.5;True;78143
2020-01-03 14:24:06+00:00;USDT_MATIC;USDT;MATIC;close;0.01509;1.5;True;78171
2020-01-03 14:24:04+00:00;USDT_LINK;USDT;LINK;close;1.759894;1.5;True;77761
2020-01-03 14:23:55+00:00;USDT_FET;USDT;FET;close;0.03838;1.5;True;78191
2020-01-03 14:23:41+00:00;USDT_CVC;USDT;CVC;close;0.01962;1.5;True;78153
2020-01-03 14:22:28+00:00;USDT_ALGO;USDT;ALGO;close;0.2295;1.5;True;78172
2020-01-03 14:22:04+00:00;USDC_TRX;USDC;TRX;close;0.0134;1.5;True;78177
2020-01-03 14:20:22+00:00;TUSD_BTC;TUSD;BTC;close;7178.9543981;1.5;True;76733
2020-01-03 14:20:17+00:00;TUSD_BCH;TUSD;BCH;close;201.32235;1.5;True;77309
2020-01-03 14:08:54+00:00;ETH_WAN;ETH;WAN;close;0.001429;1.5;True;78160
2020-01-03 14:08:53+00:00;ETH_WAN;ETH;WAN;close;0.00139723;1.5;False;75151
2020-01-03 14:01:29+00:00;ETH_POWR;ETH;POWR;close;0.00027992;1.5;True;77763
2020-01-03 14:00:47+00:00;ETH_PIVX;ETH;PIVX;close;0.00193894;1.5;False;75636
2020-01-03 13:58:35+00:00;USDT_HBAR;USDT;HBAR;buy;0.01064;0.01079961;True;78294
2020-01-03 13:54:38+00:00;ETH_RCN;ETH;RCN;buy;0.0003624;0.00036784;False;78293
2020-01-03 13:54:35+00:00;BTC_NAS;BTC;NAS;buy;4.97e-05;5.045e-05;False;78292
2020-01-03 13:52:30+00:00;ETH_LOOM;ETH;LOOM;close;0.00013343;1.51;True;75998
2020-01-03 13:51:47+00:00;ETH_LEND;ETH;LEND;close;0.00014733;1.5;True;78170
2020-01-03 13:51:46+00:00;ETH_KNC;ETH;KNC;close;0.0014783;1.5;True;78081
2020-01-03 13:51:46+00:00;ETH_KNC;ETH;KNC;close;0.00146417;1.5;False;73847
2020-01-03 13:50:34+00:00;BNB_REN;BNB;REN;buy;0.002778;0.00281968;False;78291
2020-01-03 13:47:34+00:00;BNB_TOMO;BNB;TOMO;buy;0.03135;0.03182026;True;78290
2020-01-03 13:46:06+00:00;ETH_GRS;ETH;GRS;close;0.00121;1.5;True;77942
2020-01-03 13:43:34+00:00;BNB_ICX;BNB;ICX;buy;0.00829;0.00841436;True;78286
2020-01-03 13:42:26+00:00;ETH_DLT;ETH;DLT;close;0.000312;1.5;True;78148
2020-01-03 13:41:35+00:00;BTC_OAX;BTC;OAX;buy;7.05e-06;7.16e-06;True;78285
2020-01-03 13:41:06+00:00;ETH_DASH;ETH;DASH;close;0.32266;1.5;True;77810
2020-01-03 13:37:04+00:00;USDT_KEY;USDT;KEY;buy;0.001703;0.00172855;False;78284
2020-01-03 13:36:38+00:00;BTC_VIBE;BTC;VIBE;buy;1.8e-06;1.83e-06;True;78282
2020-01-03 13:36:35+00:00;ETH_VIBE;ETH;VIBE;buy;9.95e-05;0.000101;False;78281
2020-01-03 13:36:11+00:00;ETH_ARN;ETH;ARN;close;0.00100806;1.5;True;77185
2020-01-03 13:35:44+00:00;ETH_ARK;ETH;ARK;close;0.001124;1.5;True;77893
2020-01-03 13:35:17+00:00;ETH_APPC;ETH;APPC;close;0.0002058;1.5;True;78049
2020-01-03 13:32:52+00:00;BUSD_EOS;BUSD;EOS;close;2.525001;1.5;True;77793
2020-01-03 13:32:51+00:00;BUSD_BTC;BUSD;BTC;close;7098.2459;1.5;True;77112
2020-01-03 13:26:35+00:00;BTC_POE;BTC;POE;buy;2.3e-07;2.4e-07;False;78277
2020-01-03 13:23:37+00:00;BTC_LTC;BTC;LTC;buy;0.005699;0.00578449;True;78275
2020-01-03 13:22:37+00:00;ETH_ENG;ETH;ENG;buy;0.0028682;0.00291123;True;78274
2020-01-03 13:21:06+00:00;BNB_NEBL;BNB;NEBL;buy;0.0303;0.0307545;False;78255
2020-01-03 13:13:39+00:00;USDT_HC;USDT;HC;buy;1.082;1.09823001;False;78272
2020-01-03 13:10:53+00:00;BTC_WAN;BTC;WAN;close;2.484e-05;1.54;True;78051
2020-01-03 13:05:09+00:00;ETH_ELF;ETH;ELF;buy;0.00041236;0.00041855;True;78271
2020-01-03 13:04:22+00:00;BTC_TNT;BTC;TNT;close;7.59e-06;1.52;True;78145
2020-01-03 12:56:39+00:00;USDT_BCH;USDT;BCH;buy;213.4;216.60100001;True;78268
2020-01-03 12:52:08+00:00;ETH_MCO;ETH;MCO;buy;0.030919;0.03138279;True;78251
2020-01-03 12:47:54+00:00;BTC_POWR;BTC;POWR;close;5.17e-06;1.58;True;78192
2020-01-03 12:41:11+00:00;BTC_SYS;BTC;SYS;buy;2.85e-06;2.9e-06;False;78265
2020-01-03 12:40:20+00:00;USDT_ZRX;USDT;ZRX;buy;0.1811;0.18381651;True;78264
2020-01-03 12:39:11+00:00;USDT_DENT;USDT;DENT;buy;0.0001633;0.00016575;True;78262
2020-01-03 12:37:26+00:00;TUSD_BTC;TUSD;BTC;buy;7318.19;7427.96285;True;78260
2020-01-03 12:37:22+00:00;BTC_BLZ;BTC;BLZ;buy;2.4e-06;2.44e-06;True;78259
2020-01-03 12:37:19+00:00;USDC_BTC;USDC;BTC;buy;7320.02;7429.82030001;True;78258
2020-01-03 12:37:15+00:00;USDT_BTC;USDT;BTC;buy;7329.02;7438.95530001;True;78257
2020-01-03 12:37:07+00:00;USDT_VITE;USDT;VITE;buy;0.0107;0.0108605;True;78250
2020-01-03 12:34:17+00:00;BTC_DLT;BTC;DLT;buy;5.61e-06;5.7e-06;True;78256
2020-01-03 12:31:13+00:00;BTC_DASH;BTC;DASH;buy;0.005844;0.00593167;True;78253
2020-01-03 12:31:11+00:00;BTC_MDA;BTC;MDA;close;7.767e-05;1.51;True;78186
2020-01-03 12:30:15+00:00;BTC_ONE;BTC;ONE;buy;6.7e-07;6.9e-07;False;78252
2020-01-03 12:28:42+00:00;BTC_LTC;BTC;LTC;close;0.005713;1.5;True;78183
2020-01-03 12:26:17+00:00;BTC_LOOM;BTC;LOOM;close;2.39e-06;1.39;False;75719
2020-01-03 12:25:25+00:00;BTC_KNC;BTC;KNC;close;2.653e-05;1.52;True;78065
2020-01-03 12:19:14+00:00;BTC_INS;BTC;INS;close;3.344e-05;1.52;True;78093
2020-01-03 12:18:39+00:00;BTC_ARN;BTC;ARN;buy;1.815e-05;1.843e-05;True;78248
2020-01-03 12:16:39+00:00;BNB_EOS;BNB;EOS;buy;0.191;0.193865;True;78247
2020-01-03 12:15:07+00:00;BTC_GRS;BTC;GRS;close;2.127e-05;1.54;True;77833
2020-01-03 12:13:38+00:00;USDT_NULS;USDT;NULS;buy;0.2299;0.23334851;True;78245
2020-01-03 12:12:39+00:00;ETH_ZEC;ETH;ZEC;buy;0.21329;0.21648936;True;78244
2020-01-03 12:11:45+00:00;BTC_EVX;BTC;EVX;close;3.369e-05;1.51;True;77970
2020-01-03 12:07:38+00:00;USDT_WAN;USDT;WAN;buy;0.1843;0.1870645;True;78242
2020-01-03 12:06:45+00:00;BTC_ELF;BTC;ELF;close;7.06e-06;1.54;True;77012
2020-01-03 12:06:44+00:00;BTC_ELF;BTC;ELF;close;7.21e-06;1.57;False;73886
2020-01-03 12:05:48+00:00;BTC_DLT;BTC;DLT;close;5.53e-06;1.65;True;77724
2020-01-03 12:05:07+00:00;BUSD_TRX;BUSD;TRX;buy;0.01332;0.01351981;True;78231
2020-01-03 12:03:00+00:00;BTC_DASH;BTC;DASH;close;0.005868;1.5;True;78159
2020-01-03 12:02:59+00:00;BTC_DASH;BTC;DASH;close;0.005939;1.5;True;76833
2020-01-03 12:01:40+00:00;USDT_NANO;USDT;NANO;buy;0.6526;0.662389;True;78239
2020-01-03 11:57:39+00:00;TUSD_TRX;TUSD;TRX;buy;0.01333;0.01352995;True;78237
2020-01-03 11:56:39+00:00;BNB_AION;BNB;AION;buy;0.003981;0.00404072;True;78236
2020-01-03 11:54:43+00:00;USDT_NEO;USDT;NEO;buy;8.893;9.026395;True;78235
2020-01-03 11:54:39+00:00;USDT_ONT;USDT;ONT;buy;0.5253;0.5331795;True;78234
2020-01-03 11:53:39+00:00;BNB_BCH;BNB;BCH;buy;15.659;15.89388501;True;78233
2020-01-03 11:52:39+00:00;BNB_BTT;BNB;BTT;buy;2.129e-05;2.161e-05;True;78232
2020-01-03 11:50:41+00:00;BTC_BCH;BTC;BCH;close;0.028899;1.5;True;77263
2020-01-03 11:49:37+00:00;ETH_BTS;ETH;BTS;buy;0.00011438;0.0001161;True;78230
2020-01-03 11:47:14+00:00;BTC_APPC;BTC;APPC;close;3.79e-06;1.63;True;78005
2020-01-03 11:46:37+00:00;BTC_IOTA;BTC;IOTA;buy;2.235e-05;2.269e-05;True;78228
2020-01-03 11:40:07+00:00;BNB_BCPT;BNB;BCPT;buy;0.001616;0.00164024;False;78227
2020-01-03 11:35:37+00:00;USDT_IOST;USDT;IOST;buy;0.004902;0.00497554;True;78226
2020-01-03 11:31:01+00:00;BNB_RCN;BNB;RCN;close;0.00349871;1.5;True;77922
2020-01-03 11:30:41+00:00;ETH_SNM;ETH;SNM;buy;8.879e-05;9.013e-05;True;78224
2020-01-03 11:30:38+00:00;BTC_BTS;BTC;BTS;buy;2.06e-06;2.1e-06;True;78223
2020-01-03 11:26:08+00:00;BTC_BAT;BTC;BAT;buy;2.61e-05;2.65e-05;False;78222
2020-01-03 11:25:42+00:00;BTC_PIVX;BTC;PIVX;buy;3.391e-05;3.442e-05;False;78221
2020-01-03 11:25:38+00:00;BNB_BAT;BNB;BAT;buy;0.01405;0.01426075;False;78220
2020-01-03 11:24:07+00:00;USDT_BAT;USDT;BAT;buy;0.1912;0.19406801;True;78219
2020-01-03 11:22:58+00:00;BNB_MATIC;BNB;MATIC;close;0.00112;1.5;True;78156
2020-01-03 11:21:06+00:00;USDT_XMR;USDT;XMR;buy;49.4;50.14100001;True;78217
2020-01-03 11:20:21+00:00;BNB_IOST;BNB;IOST;close;0.00035576;1.5;True;77693
2020-01-03 11:17:47+00:00;BNB_EOS;BNB;EOS;close;0.190414;1.5;True;77736
2020-01-03 11:16:05+00:00;BTC_TFUEL;BTC;TFUEL;buy;3.4e-07;3.5e-07;False;78214
2020-01-03 11:14:05+00:00;USDT_BAND;USDT;BAND;buy;0.2294;0.23284101;True;78213
2020-01-03 11:13:23+00:00;BNB_BCH;BNB;BCH;close;15.177295;1.5;True;77031
2020-01-03 11:04:11+00:00;BTC_STORM;BTC;STORM;buy;1.5e-07;1.6e-07;False;78211
2020-01-03 11:01:05+00:00;BNB_NULS;BNB;NULS;buy;0.01693;0.01718396;True;78210
2020-01-03 10:58:05+00:00;BTC_RVN;BTC;RVN;buy;3.13e-06;3.18e-06;False;78209
2020-01-03 10:08:44+00:00;USDT_ZRX;USDT;ZRX;close;0.1803;1.5;True;78092
2020-01-03 10:08:42+00:00;USDT_ZEC;USDT;ZEC;close;27.56401667;1.5;True;77820
2020-01-03 10:08:39+00:00;USDT_XMR;USDT;XMR;close;45.6054;1.5;True;76324
2020-01-03 10:08:38+00:00;USDT_XMR;USDT;XMR;close;46.45365;1.5;False;74522
2020-01-03 10:08:34+00:00;USDT_VITE;USDT;VITE;close;0.01050525;1.5;True;77983
2020-01-03 10:08:04+00:00;USDT_ONT;USDT;ONT;close;0.5107335;1.5;True;77804
2020-01-03 10:08:04+00:00;USDT_ONG;USDT;ONG;close;0.09520701;1.5;True;77878
2020-01-03 10:08:02+00:00;USDT_NULS;USDT;NULS;close;0.2292;1.5;True;77916
2020-01-03 10:07:56+00:00;USDT_MCO;USDT;MCO;close;3.948;1.5;True;78115
2020-01-03 10:07:55+00:00;USDT_MCO;USDT;MCO;close;3.948205;1.5;True;76801
2020-01-03 10:07:50+00:00;USDT_IOTA;USDT;IOTA;close;0.1599;1.5;True;78096
2020-01-03 10:07:46+00:00;USDT_HBAR;USDT;HBAR;close;0.01039;1.5;True;77944
2020-01-03 10:07:43+00:00;USDT_FUN;USDT;FUN;close;0.003343;1.5;True;77971
2020-01-03 10:07:23+00:00;USDT_COCOS;USDT;COCOS;close;0.00056014;1.5;True;77819
2020-01-03 10:06:18+00:00;USDT_BCH;USDT;BCH;close;201.2455;1.5;True;77665
2020-01-03 10:06:17+00:00;USDT_BAT;USDT;BAT;close;0.187;1.5;True;78126
2020-01-03 10:06:15+00:00;USDT_ANKR;USDT;ANKR;close;0.00142202;1.5;True;77863
2020-01-03 10:06:13+00:00;USDT_ADA;USDT;ADA;close;0.03331;1.5;True;78021
2020-01-03 10:05:30+00:00;USDC_BTC;USDC;BTC;close;7042.31;1.5;True;78121
2020-01-03 10:04:03+00:00;TUSD_ADA;TUSD;ADA;close;0.033089;1.5;True;77686
2020-01-03 09:58:40+00:00;ETH_XMR;ETH;XMR;close;0.36100651;1.5;False;74933
2020-01-03 09:58:40+00:00;ETH_XMR;ETH;XMR;close;0.3651013;1.5;False;73060
2020-01-03 09:54:29+00:00;ETH_WTC;ETH;WTC;close;0.002711;1.5;True;77930
2020-01-03 09:52:39+00:00;ETH_WABI;ETH;WABI;close;0.00099;1.5;True;78009
2020-01-03 09:52:19+00:00;USDT_STORM;USDT;STORM;buy;0.001051;0.00106677;True;78206
2020-01-03 09:52:02+00:00;ETH_VIA;ETH;VIA;close;0.00134546;1.5;True;77569
2020-01-03 09:50:32+00:00;ETH_TNT;ETH;TNT;close;0.00040567;1.5;False;69145
2020-01-03 09:45:59+00:00;ETH_QKC;ETH;QKC;close;2.2e-05;1.54;True;77836
2020-01-03 09:41:04+00:00;ETH_NCASH;ETH;NCASH;close;5.64e-06;1.62;True;77687
2020-01-03 09:38:55+00:00;ETH_MCO;ETH;MCO;close;0.031242;1.5;True;77689
2020-01-03 09:38:54+00:00;ETH_MANA;ETH;MANA;close;0.000261;1.5;True;78035
2020-01-03 09:29:33+00:00;ETH_GNT;ETH;GNT;close;0.00022162;1.5;True;77786
2020-01-03 09:27:44+00:00;ETH_EVX;ETH;EVX;close;0.0018702;1.5;True;77939
2020-01-03 09:26:33+00:00;ETH_ELF;ETH;ELF;close;0.00038877;1.5;True;77319
2020-01-03 09:23:19+00:00;ETH_BTS;ETH;BTS;close;0.00011867;1.5;True;77974
2020-01-03 09:18:32+00:00;ETH_AGI;ETH;AGI;close;0.00013438;1.51;True;77915
2020-01-03 09:17:17+00:00;ETH_ADA;ETH;ADA;close;0.0002585;1.5;True;76989
2020-01-03 08:58:58+00:00;BTC_WTC;BTC;WTC;close;4.96e-05;1.52;True;78010
2020-01-03 08:34:04+00:00;BTC_POWR;BTC;POWR;buy;5.06e-06;5.14e-06;True;78192
2020-01-03 08:33:02+00:00;BTC_QKC;BTC;QKC;close;4e-07;1.69;True;77910
2020-01-03 08:32:04+00:00;USDT_FET;USDT;FET;buy;0.03769;0.03825536;True;78191
2020-01-03 08:31:43+00:00;BTC_POWR;BTC;POWR;close;5.07e-06;1.54;True;77762
2020-01-03 08:28:04+00:00;ETH_KMD;ETH;KMD;buy;0.003847;0.00390471;True;78189
2020-01-03 08:21:05+00:00;BUSD_BNB;BUSD;BNB;buy;13.511;13.713665;True;78182
2020-01-03 08:19:16+00:00;BTC_MDA;BTC;MDA;buy;7.631e-05;7.746e-05;True;78186
2020-01-03 08:13:07+00:00;BTC_LTC;BTC;LTC;buy;0.005628;0.00571243;True;78183
2020-01-03 08:11:08+00:00;BTC_PPT;BTC;PPT;buy;4.948e-05;5.023e-05;True;78180
2020-01-03 08:11:04+00:00;ETH_DLT;ETH;DLT;buy;0.00030318;0.00030773;True;78148
2020-01-03 08:06:07+00:00;ETH_XMR;ETH;XMR;buy;0.37626;0.3819039;True;78179
2020-01-03 08:03:24+00:00;USDC_TRX;USDC;TRX;buy;0.01318;0.01337771;True;78177
2020-01-03 08:01:06+00:00;USDT_BNB;USDT;BNB;buy;13.5095;13.7121425;True;78173
2020-01-03 08:00:07+00:00;USDT_ALGO;USDT;ALGO;buy;0.2261;0.22949151;True;78172
2020-01-03 07:58:24+00:00;BTC_GNT;BTC;GNT;close;4.05e-06;1.84;True;77235
2020-01-03 07:57:11+00:00;USDT_MATIC;USDT;MATIC;buy;0.01484;0.01506261;True;78171
2020-01-03 07:57:07+00:00;ETH_NULS;ETH;NULS;buy;0.00178052;0.00180723;False;78158
2020-01-03 07:55:10+00:00;ETH_LEND;ETH;LEND;buy;0.00014848;0.00015071;True;78170
2020-01-03 07:54:09+00:00;BTC_ICX;BTC;ICX;buy;1.551e-05;1.575e-05;False;78169
2020-01-03 07:53:10+00:00;USDT_QTUM;USDT;QTUM;buy;1.581;1.60471501;True;78168
2020-01-03 07:52:10+00:00;ETH_BNB;ETH;BNB;buy;0.104515;0.10608273;False;78166
2020-01-03 07:48:48+00:00;BTC_DGD;BTC;DGD;close;0.002506;1.5;True;77947
2020-01-03 07:48:09+00:00;ETH_WAN;ETH;WAN;buy;0.001406;0.00142709;True;78160
2020-01-03 07:42:45+00:00;BTC_ZEN;BTC;ZEN;buy;0.0010949;0.00111133;True;78165
2020-01-03 07:42:42+00:00;USDT_XRP;USDT;XRP;buy;0.19012;0.19297181;True;78164
2020-01-03 07:39:07+00:00;USDT_CVC;USDT;CVC;buy;0.01919;0.01947785;True;78153
2020-01-03 07:37:42+00:00;BTC_DASH;BTC;DASH;buy;0.005761;0.00584742;True;78159
2020-01-03 07:30:05+00:00;ETH_INS;ETH;INS;buy;0.001889;0.00191734;True;78147
2020-01-03 07:29:19+00:00;BTC_ALGO;BTC;ALGO;close;3.157e-05;1.51;True;75997
2020-01-03 07:24:43+00:00;BNB_MATIC;BNB;MATIC;buy;0.0011024;0.00111894;True;78156
2020-01-03 07:22:42+00:00;ETH_TNT;ETH;TNT;buy;0.0004322;0.00043869;False;78154
2020-01-03 07:14:35+00:00;BTC_DNT;BTC;DNT;buy;7.5e-07;7.7e-07;True;78146
2020-01-03 07:13:04+00:00;USDT_ONE;USDT;ONE;buy;0.00481;0.00488216;True;78138
2020-01-03 07:08:41+00:00;BTC_TNT;BTC;TNT;buy;7.65e-06;7.77e-06;True;78145
2020-01-03 07:08:38+00:00;BTC_POLY;BTC;POLY;buy;2.35e-06;2.39e-06;True;78144
2020-01-03 07:07:37+00:00;USDT_NKN;USDT;NKN;buy;0.01859;0.01886885;True;78143
2020-01-03 07:07:07+00:00;ETH_STORM;ETH;STORM;buy;8.21e-06;8.34e-06;False;78140
2020-01-03 06:59:38+00:00;BNB_RVN;BNB;RVN;buy;0.001688;0.00171333;False;78139
2020-01-03 06:55:15+00:00;USDT_NPXS;USDT;NPXS;buy;0.0001235;0.00012536;True;78135
2020-01-03 05:24:17+00:00;USDT_XMR;USDT;XMR;close;45.82386667;1.5;True;77845
2020-01-03 05:19:51+00:00;TUSD_ALGO;TUSD;ALGO;close;0.21727768;1.5;True;77839
2020-01-03 05:14:28+00:00;ETH_XMR;ETH;XMR;close;0.3594;1.5;True;77745
2020-01-03 04:52:01+00:00;ETH_LOOM;ETH;LOOM;close;0.00012131;1.5;True;77811
2020-01-03 04:37:25+00:00;ETH_BLZ;ETH;BLZ;close;0.00012953;1.5;True;77958
2020-01-03 04:22:22+00:00;BTC_XMR;BTC;XMR;close;0.006523;1.5;True;77875
2020-01-03 04:22:21+00:00;BTC_XMR;BTC;XMR;close;0.0063365;1.5;False;74604
2020-01-03 04:22:20+00:00;BTC_XMR;BTC;XMR;close;0.00648136;1.5;False;73076
2020-01-03 04:10:35+00:00;USDT_BAT;USDT;BAT;buy;0.1827;0.1854405;True;78126
2020-01-03 04:08:57+00:00;BTC_VIBE;BTC;VIBE;close;1.8e-06;1.69;True;77968
2020-01-03 04:04:02+00:00;BTC_TNT;BTC;TNT;close;7.3e-06;1.53;True;78066
2020-01-03 03:56:50+00:00;USDC_BTC;USDC;BTC;buy;6933.46;7037.4619;True;78121
