;date;side;symbol;price;target;id
0;2019-12-31 11:43:05+00:00;buy;BTC_WTC;4,80E-05;4,87E-05;77123
1;2019-12-31 11:40:37+00:00;buy;BTC_DUSK;6,12E-06;6,22E-06;77124
2;2019-12-31 11:30:05+00:00;buy;USDT_WAN;0,1826;0,18533901;77122
3;2019-12-31 11:19:37+00:00;close;ETH_LEND;8,27E-05;1,51;76964
4;2019-12-31 11:14:07+00:00;buy;BTC_STEEM;1,79E-05;1,82E-05;77119
5;2019-12-31 11:06:06+00:00;buy;ETH_BTG;0,041591;0,04221487;77113
6;2019-12-31 10:52:07+00:00;buy;BUSD_BTC;7220,28;7328,5842;77112
7;2019-12-31 10:50:08+00:00;buy;BNB_DLT;0,002957;0,00300136;77109
8;2019-12-31 10:44:13+00:00;buy;TUSD_ETH;131,76;133,7364;77108
9;2019-12-31 10:29:39+00:00;buy;BTC_BAND;3,19E-05;3,23E-05;77104
10;2019-12-31 10:28:08+00:00;buy;BTC_POA;1,60E-06;1,63E-06;77103
11;2019-12-31 10:19:46+00:00;buy;USDT_XTZ;1,3297;1,34964551;77102
12;2019-12-31 10:19:11+00:00;close;BTC_REN;4,46E-06;1,59;76933
13;2019-12-31 10:15:17+00:00;buy;BNB_NKN;0,001274;0,00129311;77099
14;2019-12-31 10:14:18+00:00;close;BTC_POA;1,60E-06;1,91;76635
15;2019-12-31 10:03:17+00:00;buy;BTC_THETA;1,29E-05;1,31E-05;77093
16;2019-12-31 10:03:10+00:00;close;BTC_NANO;9,42E-05;1,51;77007
17;2019-12-31 09:56:22+00:00;buy;USDT_MFT;0,000907;0,00092061;77094
18;2019-12-31 09:56:14+00:00;buy;ETH_SNT;6,79E-05;6,89E-05;77091
19;2019-12-31 09:52:53+00:00;buy;BTC_REQ;1,57E-06;1,60E-06;77095
20;2019-12-31 09:47:29+00:00;close;BTC_INS;3,07E-05;1,52;76884
21;2019-12-31 09:47:28+00:00;close;BTC_INS;3,05E-05;1,52;73302
22;2019-12-31 09:45:12+00:00;buy;ETH_GNT;0,00022099;0,00022431;77085
23;2019-12-31 09:40:13+00:00;buy;ETH_AION;0,000406;0,0004121;77088
24;2019-12-31 09:39:18+00:00;buy;ETH_WAN;0,001375;0,00139563;77087
25;2019-12-31 09:39:14+00:00;buy;BTC_HC;0,0001543;0,00015662;77086
26;2019-12-31 09:36:21+00:00;buy;ETH_HOT;4,81E-06;4,89E-06;77084
27;2019-12-31 09:31:23+00:00;buy;ETH_STORM;8,37E-06;8,50E-06;77082
28;2019-12-31 09:26:44+00:00;close;BTC_CDT;9,60E-07;2,13;76954
29;2019-12-31 09:18:13+00:00;buy;BTC_HBAR;1,59E-06;1,62E-06;77076
30;2019-12-31 09:17:55+00:00;close;BTC_ARPA;1,46E-06;1,49;75966
31;2019-12-31 09:08:05+00:00;buy;BTC_NKN;2,44E-06;2,48E-06;77073
32;2019-12-31 08:58:04+00:00;buy;BNB_HBAR;0,000842;0,00085463;77072
33;2019-12-31 08:55:04+00:00;buy;BTC_MCO;0,0005532;0,0005615;77071
34;2019-12-31 08:41:20+00:00;close;BNB_ARPA;0,00069296;1,5;76389
35;2019-12-31 08:40:37+00:00;buy;BTC_ENG;5,19E-05;5,27E-05;77070
36;2019-12-31 08:36:37+00:00;buy;BTC_KAVA;0,00016288;0,00016533;77069
37;2019-12-31 08:35:08+00:00;buy;BTC_VIBE;1,69E-06;1,72E-06;77058
38;2019-12-31 08:31:40+00:00;buy;BTC_RVN;3,14E-06;3,19E-06;77067
39;2019-12-31 08:28:39+00:00;buy;BTC_DLT;5,58E-06;5,67E-06;77066
40;2019-12-31 08:27:39+00:00;buy;USDT_FTM;0,01139;0,01156086;77065
41;2019-12-31 08:24:52+00:00;buy;USDT_KAVA;1,1834;1,201151;77064
42;2019-12-31 08:24:48+00:00;buy;BTC_CMT;1,50E-06;1,53E-06;77063
43;2019-12-31 08:23:39+00:00;buy;BTC_POWR;4,93E-06;5,01E-06;77062
44;2019-12-31 08:09:39+00:00;buy;BNB_DOGE;0,00014626;0,00014846;77060
45;2019-12-31 08:07:39+00:00;buy;BNB_ALGO;0,01648;0,01672721;77059
46;2019-12-31 08:01:04+00:00;buy;ETH_WPR;4,44E-05;4,51E-05;77047
47;2019-12-31 07:56:05+00:00;buy;BTC_RDN;1,63E-05;1,65E-05;77045
48;2019-12-31 07:49:09+00:00;buy;BNB_XRP;0,014;0,01421;77054
49;2019-12-31 07:43:12+00:00;buy;USDT_MTL;0,2338;0,23730701;77052
50;2019-12-31 07:42:13+00:00;buy;BNB_BCPT;0,001519;0,00154179;77051
51;2019-12-31 07:40:00+00:00;close;USDT_WAN;0,17654234;1,5;75144
52;2019-12-31 07:39:10+00:00;close;USDT_ETC;4,6739;1,5;76780
53;2019-12-31 07:22:09+00:00;buy;ETH_MTL;0,001776;0,00180264;77044
54;2019-12-31 07:21:09+00:00;buy;BTC_CVC;2,70E-06;2,75E-06;77043
55;2019-12-31 07:16:10+00:00;buy;BTC_TOMO;6,81E-05;6,92E-05;77042
56;2019-12-31 07:07:11+00:00;close;ETH_KNC;0,0014488;1,5;76767
57;2019-12-31 07:03:05+00:00;buy;BNB_XLM;0,003311;0,00336067;77024
58;2019-12-31 06:57:49+00:00;close;ETH_DLT;0,00029753;1,5;76755
59;2019-12-31 06:56:51+00:00;buy;BTC_ETC;0,0006446;0,00065427;77037
60;2019-12-31 06:56:47+00:00;buy;BTC_OST;1,40E-06;1,43E-06;77036
61;2019-12-31 06:56:44+00:00;buy;BTC_NCASH;1,10E-07;1,20E-07;77035
62;2019-12-31 06:54:36+00:00;close;ETH_BTG;0,042066;1,5;76610
63;2019-12-31 06:43:39+00:00;buy;BUSD_XRP;0,19299;0,19588485;77033
64;2019-12-31 06:42:40+00:00;buy;BTC_LEND;1,52E-06;1,55E-06;77032
65;2019-12-31 06:38:52+00:00;buy;BNB_BCH;15,241;15,46961501;77031
66;2019-12-31 06:38:40+00:00;buy;BTC_WAN;2,49E-05;2,53E-05;77029
67;2019-12-31 06:37:41+00:00;buy;BTC_OMG;8,57E-05;8,70E-05;77028
68;2019-12-31 06:36:39+00:00;buy;BTC_BTG;0,000756;0,00076735;77026
69;2019-12-31 06:35:05+00:00;buy;BTC_DCR;0,00227;0,00230405;77015
70;2019-12-31 06:31:57+00:00;buy;BTC_AE;1,79E-05;1,82E-05;77023
71;2019-12-31 06:28:37+00:00;buy;BTC_XMR;0,006313;0,0064077;77020
72;2019-12-31 06:26:41+00:00;buy;USDT_ZEC;28,19;28,61285;77019
73;2019-12-31 06:26:22+00:00;close;BTC_WAN;2,41E-05;1,52;76763
74;2019-12-31 06:26:22+00:00;close;BTC_WAN;2,42E-05;1,51;75130
75;2019-12-31 06:24:45+00:00;close;BTC_VITE;1,53E-06;1,42;76360
76;2019-12-31 06:22:37+00:00;buy;USDT_TRX;0,01334;0,01354011;77017
77;2019-12-31 06:19:45+00:00;close;BTC_THETA;1,26E-05;1,54;76838
78;2019-12-31 06:17:05+00:00;buy;BNB_WAN;0,01315;0,01334726;77009
79;2019-12-31 06:14:39+00:00;buy;USDT_ERD;0,0018518;0,00187958;77014
80;2019-12-31 06:12:29+00:00;close;BTC_SNM;1,45E-06;2,11;76890
81;2019-12-31 06:12:28+00:00;close;BTC_SNM;1,44E-06;1,51;74764
82;2019-12-31 06:09:05+00:00;close;BTC_RVN;3,13E-06;1,62;76339
83;2019-12-31 06:07:58+00:00;close;BTC_REQ;1,61E-06;1,9;76803
84;2019-12-31 06:07:07+00:00;buy;BTC_ELF;7,19E-06;7,30E-06;77012
85;2019-12-31 06:03:21+00:00;close;BTC_POWR;4,95E-06;1,64;76416
86;2019-12-31 05:45:52+00:00;close;BTC_MCO;0,0005533;1,5;76601
87;2019-12-31 05:45:05+00:00;buy;BTC_NANO;9,28E-05;9,42E-05;77007
88;2019-12-31 05:44:05+00:00;buy;BTC_RLC;5,11E-05;5,19E-05;77005
89;2019-12-31 05:40:57+00:00;close;BTC_LEND;1,40E-06;1,98;73217
90;2019-12-31 05:40:56+00:00;close;BTC_KNC;2,62E-05;1,52;76865
91;2019-12-31 05:38:46+00:00;close;BTC_KAVA;0,00016092;1,5;76910
92;2019-12-31 05:32:13+00:00;close;BTC_HBAR;1,63E-06;1,88;76926
93;2019-12-31 05:31:07+00:00;buy;BTC_TNB;2,30E-07;2,40E-07;77002
94;2019-12-31 05:30:04+00:00;close;BTC_GNT;3,97E-06;1,45;76110
95;2019-12-31 05:28:06+00:00;buy;BNB_ICX;0,00841;0,00853616;76998
96;2019-12-31 05:25:07+00:00;close;BTC_ETC;0,0006462;1,5;76819
97;2019-12-31 05:25:07+00:00;buy;ETH_SKY;0,00325;0,00329875;76994
98;2019-12-31 05:22:21+00:00;close;BTC_ELF;7,21E-06;1,56;76820
99;2019-12-31 05:22:12+00:00;buy;USDT_RLC;0,3705;0,37605751;77000
100;2019-12-31 05:17:41+00:00;close;BTC_CVC;2,78E-06;1,83;76830
101;2019-12-31 05:12:21+00:00;close;BTC_BTG;0,000761;1,5;76739
102;2019-12-31 05:06:56+00:00;buy;USDT_TOMO;0,4939;0,5013085;76992
103;2019-12-31 05:04:46+00:00;buy;ETH_ADA;0,00025441;0,00025823;76989
104;2019-12-31 04:56:00+00:00;close;BNB_XRP;0,014;1,5;76681
105;2019-12-31 04:53:50+00:00;close;BNB_XEM;0,00231;1,5;76775
106;2019-12-31 04:52:18+00:00;close;BNB_WAN;0,01261;1,5;76823
107;2019-12-31 04:46:42+00:00;buy;ETH_TRX;0,00010119;0,00010271;76982
108;2019-12-31 04:44:09+00:00;close;BNB_PERL;0,001541;1,5;76791
109;2019-12-31 04:36:50+00:00;close;BNB_IOTA;0,01165;1,5;76789
110;2019-12-31 04:29:06+00:00;close;BNB_BCH;15,218;1,5;76702
111;2019-12-31 04:28:24+00:00;close;BNB_ATOM;0,3045;1,5;76821
112;2019-12-31 04:28:07+00:00;buy;ETH_ICX;0,000888;0,00090132;76970
113;2019-12-31 04:27:36+00:00;close;BNB_ALGO;0,01654;1,5;76798
114;2019-12-31 04:15:10+00:00;buy;ETH_EVX;0,0018079;0,00183502;76974
115;2019-12-31 04:13:14+00:00;buy;BTC_ATOM;0,00058;0,0005887;76973
116;2019-12-31 04:04:05+00:00;buy;BTC_CDT;9,40E-07;9,60E-07;76954
117;2019-12-31 03:53:07+00:00;buy;BNB_CTXC;0,004589;0,00465784;76951
118;2019-12-31 03:52:15+00:00;buy;USDT_DUSK;0,0449;0,0455735;76965
119;2019-12-31 03:51:06+00:00;buy;BTC_PPT;4,89E-05;4,97E-05;76944
120;2019-12-31 03:50:18+00:00;buy;ETH_LEND;8,41E-05;8,54E-05;76964
121;2019-12-31 03:44:15+00:00;buy;BTC_FUEL;3,70E-07;3,80E-07;76958
122;2019-12-31 03:26:45+00:00;buy;TUSD_BTT;0,0003048;0,00030938;76953
123;2019-12-31 03:26:10+00:00;buy;ETH_QSP;7,05E-05;7,16E-05;76938
124;2019-12-31 03:25:14+00:00;buy;USDC_LTC;42,13;42,76195001;76946
125;2019-12-31 03:24:06+00:00;buy;TUSD_PAX;1,0005;1,0155075;76934
126;2019-12-31 02:57:21+00:00;buy;BTC_LUN;0,0001152;0,00011693;76943
127;2019-12-31 02:52:40+00:00;buy;BNB_CHZ;0,0004907;0,00049807;76939
128;2019-12-31 02:52:06+00:00;buy;ETH_GTO;6,62E-05;6,72E-05;76935
129;2019-12-31 02:51:40+00:00;buy;BTC_LOOM;2,28E-06;2,32E-06;76936
130;2019-12-31 02:47:38+00:00;buy;BTC_REN;4,39E-06;4,46E-06;76933
131;2019-12-31 02:47:35+00:00;buy;BUSD_BCH;208,84;211,9726;76932
132;2019-12-31 02:46:43+00:00;buy;USDT_CTXC;0,0641;0,06506151;76931
133;2019-12-31 02:45:42+00:00;buy;USDC_XRP;0,19287;0,19576306;76929
134;2019-12-31 02:42:35+00:00;buy;BTC_HBAR;1,60E-06;1,63E-06;76926
135;2019-12-31 02:32:05+00:00;buy;BTC_APPC;3,52E-06;3,58E-06;76924
136;2019-12-31 02:26:05+00:00;buy;ETH_QKC;2,10E-05;2,14E-05;76899
137;2019-12-31 02:24:07+00:00;buy;USDC_BTT;0,0003034;0,00030796;76913
138;2019-12-31 02:13:17+00:00;close;USDT_XTZ;1,33316867;1,5;76614
139;2019-12-31 02:13:13+00:00;close;USDT_WAN;0,175;1,5;76596
140;2019-12-31 02:12:54+00:00;close;USDT_TOMO;0,49772218;1,5;76728
141;2019-12-31 02:12:23+00:00;buy;BTC_KAVA;0,0001582;0,00016058;76910
142;2019-12-31 02:10:19+00:00;close;USDC_BTT;0,0003188;1,5;76709
143;2019-12-31 02:09:04+00:00;close;TUSD_BTT;0,000319;1,5;76708
144;2019-12-31 02:08:06+00:00;buy;ETH_XRP;0,00147152;0,0014936;76907
145;2019-12-31 02:06:07+00:00;buy;BTC_COS;1,32E-06;1,34E-06;76903
146;2019-12-31 02:05:03+00:00;close;ETH_XVG;2,75E-05;1,51;76746
147;2019-12-31 02:03:30+00:00;close;ETH_XMR;0,35322;1,5;76726
148;2019-12-31 01:59:18+00:00;close;ETH_WTC;0,00264035;1,5;76607
149;2019-12-31 01:58:33+00:00;close;ETH_WAVES;0,008272;1,5;76764
150;2019-12-31 01:57:27+00:00;close;ETH_WABI;0,00104667;1,5;76569
151;2019-12-31 01:54:35+00:00;buy;ETH_APPC;0,0001947;0,00019763;76896
152;2019-12-31 01:54:26+00:00;close;ETH_STRAT;0,002678;1,5;76422
153;2019-12-31 01:54:03+00:00;close;ETH_STORM;8,51E-06;1,55;76754
154;2019-12-31 01:53:45+00:00;close;ETH_STEEM;0,001;1,5;76690
155;2019-12-31 01:53:05+00:00;buy;BTC_SNT;1,24E-06;1,26E-06;76885
156;2019-12-31 01:50:03+00:00;close;ETH_POWR;0,00027272;1,5;76524
157;2019-12-31 01:47:37+00:00;buy;BTC_SNM;1,42E-06;1,45E-06;76890
158;2019-12-31 01:46:37+00:00;buy;BNB_BLZ;0,001193;0,0012109;76888
159;2019-12-31 01:46:08+00:00;close;ETH_NEBL;0,00334197;1,5;73270
160;2019-12-31 01:45:43+00:00;buy;ETH_HC;0,008454;0,00858082;76887
161;2019-12-31 01:41:42+00:00;buy;BTC_INS;3,02E-05;3,07E-05;76884
162;2019-12-31 01:40:23+00:00;close;ETH_LEND;6,94E-05;1,5;75361
163;2019-12-31 01:36:59+00:00;buy;BTC_SC;1,90E-07;2,00E-07;76879
164;2019-12-31 01:36:50+00:00;close;ETH_ICX;0,000887;1,5;76664
165;2019-12-31 01:35:34+00:00;buy;BNB_NANO;0,04878;0,0495117;76875
166;2019-12-31 01:32:35+00:00;close;ETH_EVX;0,0018202;1,5;76701
167;2019-12-31 01:26:30+00:00;close;ETH_BLZ;0,00012705;1,5;76796
168;2019-12-31 01:25:52+00:00;close;ETH_BAT;0,00147939;1,5;76266
169;2019-12-31 01:21:43+00:00;buy;BTC_KNC;2,57E-05;2,61E-05;76865
170;2019-12-31 01:11:26+00:00;close;BTC_XMR;0,006383;1,5;76326
171;2019-12-31 01:09:42+00:00;buy;BNB_HOT;4,62E-05;4,69E-05;76858
172;2019-12-31 01:07:06+00:00;buy;BTC_XLM;6,29E-06;6,39E-06;76855
173;2019-12-31 01:05:20+00:00;buy;BTC_NEBL;5,67E-05;5,76E-05;76851
174;2019-12-31 01:03:49+00:00;close;BTC_WTC;4,85E-05;1,51;76805
175;2019-12-31 01:01:46+00:00;close;BTC_WAVES;0,0001483;1,51;76727
176;2019-12-31 00:57:21+00:00;close;BTC_VIB;2,53E-06;1,61;76393
177;2019-12-31 00:47:20+00:00;close;BTC_STEEM;1,81E-05;1,51;76694
178;2019-12-31 00:47:19+00:00;close;BTC_STEEM;1,81E-05;1,48;74406
179;2019-12-31 00:44:37+00:00;close;BTC_SKY;6,17E-05;1,51;76682
180;2019-12-31 00:44:36+00:00;close;BTC_SKY;5,99E-05;1,51;73455
181;2019-12-31 00:41:13+00:00;close;BTC_RLC;5,29E-05;1,52;76589
182;2019-12-31 00:29:05+00:00;close;BTC_NXS;2,44E-05;1,56;75059
183;2019-12-31 00:25:18+00:00;close;BTC_NEBL;6,19E-05;1,5;72306
184;2019-12-31 00:23:44+00:00;close;BTC_NANO;9,43E-05;1,51;76699
185;2019-12-31 00:14:04+00:00;close;BTC_LEND;1,18E-06;1,35;76148
186;2019-12-31 00:14:03+00:00;close;BTC_LEND;1,26E-06;1,26;74801
187;2019-12-31 00:11:52+00:00;close;BTC_IOTX;4,80E-07;2,86;76543
188;2019-12-31 00:07:55+00:00;close;BTC_INS;2,95E-05;1,52;76741
189;2019-12-31 00:03:14+00:00;close;BTC_GO;1,54E-06;1,99;76787
190;2019-12-31 00:00:43+00:00;buy;BTC_DOCK;9,70E-07;9,90E-07;76844
191;2019-12-31 00:00:39+00:00;buy;BNB_ADA;0,002413;0,0024492;76843
192;2019-12-30 23:57:37+00:00;buy;USDC_BCH;208,12;211,2418;76842
193;2019-12-30 23:54:46+00:00;close;BTC_DUSK;5,99E-06;1,65;76342
194;2019-12-30 23:49:58+00:00;close;BTC_COS;1,32E-06;1,55;76592
195;2019-12-30 23:47:37+00:00;buy;TUSD_BCH;207,75;210,86625;76841
196;2019-12-30 23:41:18+00:00;close;BTC_BLZ;2,31E-06;1,78;76729
197;2019-12-30 23:32:35+00:00;buy;BTC_THETA;1,24E-05;1,25E-05;76838
198;2019-12-30 23:26:35+00:00;buy;BTC_XZC;0,0004049;0,00041098;76837
199;2019-12-30 23:26:10+00:00;close;BNB_WAVES;0,0765;1,5;76714
200;2019-12-30 23:26:09+00:00;close;BNB_WAVES;0,04336225;1,5;60660
201;2019-12-30 23:25:03+00:00;close;BNB_WABI;0,010021;1,5;76568
202;2019-12-30 23:22:33+00:00;close;BNB_TOMO;0,03594;1,5;76761
203;2019-12-30 23:11:34+00:00;buy;BTC_TRX;1,83E-06;1,86E-06;76835
204;2019-12-30 23:10:03+00:00;close;BNB_KAVA;0,08383;1,5;76698
205;2019-12-30 23:08:37+00:00;close;BNB_HOT;4,63E-05;1,52;76735
206;2019-12-30 23:06:45+00:00;close;BNB_EOS;0,18051051;1,5;58869
207;2019-12-30 23:06:05+00:00;buy;BTC_DASH;0,00584;0,0059276;76833
208;2019-12-30 23:02:43+00:00;close;BNB_BLZ;0,001199;1,5;76781
209;2019-12-30 22:52:07+00:00;buy;USDT_LINK;1,8298;1,85724701;76831
210;2019-12-30 22:43:14+00:00;buy;BTC_CVC;2,73E-06;2,78E-06;76830
211;2019-12-30 22:42:12+00:00;buy;BTC_BNB;0,0019175;0,00194627;76829
212;2019-12-30 22:39:05+00:00;buy;BNB_FET;0,002932;0,00297599;76828
213;2019-12-30 22:32:15+00:00;buy;ETH_CVC;0,00015109;0,00015336;76826
214;2019-12-30 22:15:06+00:00;buy;BNB_WAN;0,01241;0,01259615;76823
215;2019-12-30 21:49:36+00:00;buy;BNB_ATOM;0,2998;0,30429701;76821
216;2019-12-30 21:43:38+00:00;buy;BTC_ELF;7,06E-06;7,17E-06;76820
217;2019-12-30 21:35:12+00:00;buy;BTC_ETC;0,0006357;0,00064524;76819
218;2019-12-30 21:04:07+00:00;buy;USDT_XLM;0,04563;0,04631445;76815
219;2019-12-30 20:51:15+00:00;buy;BUSD_TRX;0,01329;0,01348935;76813
220;2019-12-30 20:49:14+00:00;buy;USDT_BNB;13,9274;14,13631101;76812
221;2019-12-30 20:42:37+00:00;buy;BNB_EOS;0,1887;0,19153051;76809
222;2019-12-30 20:42:14+00:00;buy;BTC_LTC;0,005827;0,00591441;76808
223;2019-12-30 20:42:11+00:00;buy;USDC_TRX;0,01333;0,01352995;76807
224;2019-12-30 20:42:07+00:00;buy;TUSD_TRX;0,01332;0,01351981;76806
225;2019-12-30 20:37:36+00:00;buy;BTC_WTC;4,77E-05;4,84E-05;76805
226;2019-12-30 20:36:37+00:00;buy;BTC_REQ;1,58E-06;1,61E-06;76803
227;2019-12-30 20:27:35+00:00;buy;BTC_ETH;0,018134;0,01840602;76802
228;2019-12-30 20:24:37+00:00;buy;USDT_MCO;4,019;4,07928501;76801
229;2019-12-30 20:13:37+00:00;buy;BNB_WIN;6,69E-06;6,80E-06;76800
230;2019-12-30 20:04:37+00:00;buy;BNB_ONT;0,03789;0,03845835;76799
231;2019-12-30 20:00:43+00:00;buy;BNB_ALGO;0,01627;0,01651406;76798
232;2019-12-30 19:59:13+00:00;buy;BNB_PERL;0,001504;0,00152656;76791
233;2019-12-30 19:22:20+00:00;buy;ETH_BLZ;0,00012461;0,00012648;76796
234;2019-12-30 19:14:49+00:00;buy;ETH_XEM;0,00024518;0,00024886;76794
235;2019-12-30 19:13:51+00:00;buy;BTC_ERD;2,70E-07;2,80E-07;76793
236;2019-12-30 18:56:10+00:00;buy;BNB_IOTA;0,01146;0,0116319;76789
237;2019-12-30 18:46:38+00:00;buy;USDT_QTUM;1,624;1,64836001;76788
238;2019-12-30 18:45:05+00:00;buy;BNB_BLZ;0,00118;0,00119771;76781
239;2019-12-30 18:44:14+00:00;buy;BTC_GO;1,51E-06;1,54E-06;76787
240;2019-12-30 18:30:15+00:00;buy;BNB_XEM;0,002274;0,00230812;76775
241;2019-12-30 18:13:48+00:00;buy;USDT_ETC;4,6013;4,67031951;76780
242;2019-12-30 18:08:46+00:00;buy;USDC_WIN;9,27E-05;9,41E-05;76778
243;2019-12-30 18:08:06+00:00;buy;USDC_WAVES;1,081;1,097215;76772
244;2019-12-30 18:02:07+00:00;buy;BNB_BEAM;0,03938;0,03997071;76770
245;2019-12-30 17:33:06+00:00;buy;BTC_TFUEL;3,40E-07;3,50E-07;76766
246;2019-12-30 17:28:41+00:00;buy;BTC_MANA;4,54E-06;4,61E-06;76771
247;2019-12-30 17:25:11+00:00;buy;ETH_KNC;0,0014255;0,00144689;76767
248;2019-12-30 17:13:11+00:00;buy;BTC_LSK;8,02E-05;8,14E-05;76769
249;2019-12-30 17:12:12+00:00;buy;BNB_QTUM;0,11715;0,11890725;76768
250;2019-12-30 17:01:16+00:00;buy;BNB_IOST;0,000358;0,00036337;76765
251;2019-12-30 16:56:13+00:00;buy;ETH_WAVES;0,008132;0,00825399;76764
252;2019-12-30 16:52:13+00:00;buy;BTC_WAN;2,37E-05;2,41E-05;76763
253;2019-12-30 16:46:04+00:00;buy;BNB_ZRX;0,01364;0,0138446;76758
254;2019-12-30 16:43:06+00:00;buy;BNB_TOMO;0,03535;0,03588025;76761
255;2019-12-30 16:42:08+00:00;buy;BNB_BTT;2,24E-05;2,28E-05;76760
256;2019-12-30 16:41:08+00:00;buy;BTC_NAV;1,39E-05;1,41E-05;76759
257;2019-12-30 16:30:05+00:00;buy;BNB_ERD;0,00013813;0,00014021;76757
258;2019-12-30 16:20:34+00:00;buy;ETH_DLT;0,00029099;0,00029536;76755
259;2019-12-30 16:14:35+00:00;buy;ETH_STORM;8,38E-06;8,51E-06;76754
260;2019-12-30 16:11:35+00:00;buy;ETH_BQX;0,0001398;0,0001419;76753
261;2019-12-30 16:10:31+00:00;close;USDT_THETA;0,09068591;1,5;74914
262;2019-12-30 16:10:00+00:00;close;USDT_ERD;0,00195223;1,5;73635
263;2019-12-30 16:09:55+00:00;close;USDT_ENJ;0,08272;1,5;76441
264;2019-12-30 16:08:19+00:00;close;USDC_WAVES;1,017436;1,5;76086
265;2019-12-30 16:07:30+00:00;close;TUSD_XLM;0,04664;1,5;76274
266;2019-12-30 15:50:40+00:00;close;ETH_SNM;7,27E-05;1,51;76575
267;2019-12-30 15:30:20+00:00;close;ETH_ETC;0,035153;1,5;76668
268;2019-12-30 15:29:50+00:00;close;ETH_ENJ;0,00061899;1,5;76421
269;2019-12-30 15:04:09+00:00;buy;BNB_LSK;0,04164;0,04226461;76750
270;2019-12-30 14:58:05+00:00;buy;ETH_XVG;2,71E-05;2,75E-05;76746
271;2019-12-30 14:57:27+00:00;close;BTC_WAN;2,36E-05;1,51;76452
272;2019-12-30 14:56:04+00:00;buy;BNB_HOT;4,55E-05;4,62E-05;76735
273;2019-12-30 14:53:07+00:00;buy;BTC_EVX;3,28E-05;3,33E-05;76743
274;2019-12-30 14:52:07+00:00;buy;BTC_INS;2,90E-05;2,95E-05;76741
275;2019-12-30 14:50:50+00:00;close;BTC_THETA;1,18E-05;1,49;76265
276;2019-12-30 14:48:07+00:00;buy;BTC_BTG;0,000749;0,00076024;76739
277;2019-12-30 14:47:07+00:00;buy;BTC_ENJ;1,15E-05;1,16E-05;76737
278;2019-12-30 14:43:33+00:00;close;BTC_SNM;1,32E-06;1,54;76573
279;2019-12-30 14:43:07+00:00;buy;USDT_WIN;9,36E-05;9,50E-05;76736
280;2019-12-30 14:31:40+00:00;buy;TUSD_BTC;7305,51;7415,09265;76733
281;2019-12-30 14:25:35+00:00;buy;BUSD_BNB;14,1511;14,3633665;76730
282;2019-12-30 14:23:11+00:00;close;BTC_NEBL;5,80E-05;1,51;75999
283;2019-12-30 14:23:11+00:00;close;BTC_NEBL;5,80E-05;1,52;73743
284;2019-12-30 14:16:57+00:00;close;BTC_MANA;4,61E-06;1,54;76653
285;2019-12-30 14:14:37+00:00;close;BTC_LSK;7,93E-05;1,51;75647
286;2019-12-30 14:09:52+00:00;close;BTC_KAVA;0,00016042;1,5;76658
287;2019-12-30 14:01:14+00:00;close;BTC_GO;1,53E-06;2;76602
288;2019-12-30 13:56:18+00:00;close;BTC_ETC;0,0006402;1,5;76306
289;2019-12-30 13:55:22+00:00;close;BTC_ERD;2,70E-07;2,53;76617
290;2019-12-30 13:54:26+00:00;close;BTC_ENJ;1,12E-05;1,57;76275
291;2019-12-30 13:36:54+00:00;close;BTC_BAND;3,38E-05;1,51;76143
292;2019-12-30 13:20:41+00:00;close;BNB_TROY;0,000503;1,5;76657
293;2019-12-30 13:19:11+00:00;buy;BTC_BLZ;2,25E-06;2,29E-06;76729
294;2019-12-30 13:16:15+00:00;buy;USDT_TOMO;0,4989;0,50638351;76728
295;2019-12-30 13:16:12+00:00;buy;ETH_KEY;1,30E-05;1,32E-05;76724
296;2019-12-30 13:15:13+00:00;buy;BTC_WAVES;0,0001461;0,0001483;76727
297;2019-12-30 13:14:12+00:00;close;BNB_NULS;0,01774898;1,5;76468
298;2019-12-30 13:13:15+00:00;buy;ETH_XMR;0,3478;0,353017;76726
299;2019-12-30 13:09:12+00:00;buy;BNB_ONE;0,0003399;0,000345;76722
300;2019-12-30 13:06:47+00:00;buy;BTC_FTM;1,58E-06;1,61E-06;76725
301;2019-12-30 13:05:39+00:00;close;BNB_ETC;0,3401;1,5;76692
302;2019-12-30 13:05:38+00:00;close;BNB_ETC;0,26292851;1,5;59142
303;2019-12-30 13:05:38+00:00;close;BNB_ETC;0,291044;1,5;58540
304;2019-12-30 13:03:52+00:00;close;BNB_ENJ;0,00576249;1,5;76531
305;2019-12-30 13:01:41+00:00;buy;ETH_BTS;0,00011363;0,00011534;76719
306;2019-12-30 13:00:30+00:00;close;BNB_BAT;0,01382;1,5;76558
307;2019-12-30 12:54:05+00:00;buy;BNB_BCH;14,991;15,215865;76702
308;2019-12-30 12:53:44+00:00;buy;USDT_LTC;43,12;43,7668;76717
309;2019-12-30 12:49:42+00:00;buy;BTC_WPR;8,10E-07;8,30E-07;76716
310;2019-12-30 12:44:47+00:00;buy;BNB_WAVES;0,07515;0,07627725;76714
311;2019-12-30 12:30:43+00:00;buy;USDC_BTT;0,0003139;0,00031861;76709
312;2019-12-30 12:30:40+00:00;buy;TUSD_BTT;0,000314;0,00031871;76708
313;2019-12-30 12:22:37+00:00;buy;USDT_BAND;0,2508;0,25456201;76705
314;2019-12-30 12:21:47+00:00;buy;BTC_IOTA;2,20E-05;2,24E-05;76704
